Fid,Line,E_Nad83,N_Nad83,Lon,Lat,Alt,Height,DEM,Date,Time,Base_Mag,Diurnal,Mag_Filt,Mag_Raw,TMI,RMF,igrf,inc,dec
932751.1,108601,678891.385359532,436353.74992812,-88.0053021863435,44.3830499753158,321.509743057714,44.1008042325644,277.408938825149,2021/01/28,19:05:51,-9999.99,0.127093466011053,54556.2189011086,54556.1799,54556.0918076426,124.277069402138,54431.8147382404,70.7997116037804,-4.23791823517968
932771.1,108601,679320.267710716,436135.193632541,-87.9999882951159,44.380989403903,316.191385045993,35.9016963820888,280.289688663904,2021/01/28,19:06:11,-9999.99,0.143938430967425,54529.6075666959,54529.7633903566,54529.4636282649,98.5876945669734,54430.875933698,70.7979807549026,-4.24184375898148
932791.1,108601,679779.124623082,435954.122110928,-87.9942872243868,44.3792592511524,314.551006346884,36.2908862539481,278.260120092936,2021/01/28,19:06:31,-9999.99,0.14957423190453,54599.0223406643,54599.051,54598.8727664324,168.916542871368,54429.9562235611,70.7964707895487,-4.24613112036559
932811.1,108601,680238.630374053,435763.41568719,-87.9885813272184,44.3774419873447,333.116623230893,55.2072269711216,277.909396259771,2021/01/28,19:06:51,-9999.99,0.146628720026402,54610.696186167,54610.7423,54610.549557447,182.115586381078,54428.4339710659,70.7948798939701,-4.25039127106344
932831.1,108601,680708.443193361,435545.523550565,-87.982754894789,44.3753775612797,319.671717147177,41.1678335534697,278.503883593708,2021/01/28,19:07:11,-9999.99,0.113083221215174,54603.050784496,54603.0098932826,54602.9377012748,175.239358935018,54427.6983423397,70.7931292470426,-4.2547324506933
932851.1,108601,681149.824246897,435349.49903441,-87.9772787527474,44.3735159129884,333.52203677975,52.5123485714841,281.009688208266,2021/01/28,19:07:31,-9999.99,0.133659734553385,54577.9565459016,54577.8304545687,54577.8228861671,151.52446554265,54426.2984206244,70.7915189850951,-4.258803904456
932871.1,108601,681602.147634389,435197.740817412,-87.971651957005,44.3720498455198,319.8098103006,35.2300237006971,284.579786599903,2021/01/28,19:07:51,-9999.99,0.183763908088102,54537.2219322926,54537.2359,54537.0381683845,111.209051289668,54425.8291170948,70.7902132271667,-4.26308349757963
932891.1,108601,682071.2568673,434996.723835315,-87.9658302470182,44.3701365616664,326.103047692404,40.9422514615127,285.160796230891,2021/01/28,19:08:11,-9999.99,0.27364075078022,54505.3980467062,54505.3777850084,54505.1244059554,80.5206849819006,54424.6037209735,70.7885554579263,-4.26742870045457
932911.1,108601,682573.006891347,434787.177305349,-87.9596021843148,44.3681389297533,316.387765967176,34.9974271972624,281.390338769914,2021/01/28,19:08:31,-9999.99,0.320816313827411,54506.4195289575,54506.4258238064,54506.0987126437,82.3254349766648,54423.773277667,70.7868309324431,-4.27209815901336
932931.1,108601,683017.112488509,434545.601754367,-87.9541075818639,44.3658657517403,327.701975365816,41.8116400840143,285.890335281801,2021/01/28,19:08:51,-9999.99,0.201496743667368,54524.3877946138,54524.3194,54524.1862978701,101.916884726539,54422.2694131436,70.7849197003867,-4.27611646405927
932951.1,108601,683476.38280239,434427.795977373,-87.9483843385388,44.3647024746681,322.450389127699,42.2488375045284,280.201551623171,2021/01/28,19:09:11,-9999.99,0.218220359626424,54525.6696279031,54525.8154,54525.4514075435,103.766375193401,54421.6850323501,70.7838219715995,-4.28051510497155
932971.1,108601,683952.51419611,434224.414323805,-87.9424768260549,44.3627651676659,323.465602980357,39.3192357355537,284.146367244803,2021/01/28,19:09:31,-9999.99,0.444313842541613,54493.7542578682,54493.8459918013,54493.3099440257,72.7178064101463,54420.5921376155,70.7821453149287,-4.28492754022219
932991.1,108601,684462.776152759,433992.978540233,-87.9361505451551,44.360567419922,319.621802672507,33.5776746835538,286.044127988953,2021/01/28,19:09:51,-9999.99,0.583555821385966,54479.0430667856,54479.1285259599,54478.4595109642,58.9518940750422,54419.5076168891,70.780263429953,-4.28963582508393
933011.1,108601,684983.219698616,433778.581449079,-87.9296916656657,44.3585203127276,326.279718834096,40.0923564348376,286.187362399258,2021/01/28,19:10:11,-9999.99,0.450780251646171,54503.6952235908,54503.8674,54503.2444433392,85.0580014950829,54418.1864418441,70.7784764301184,-4.29446625024084
933031.1,108601,685508.864358002,433581.962925775,-87.9231623731202,44.3566316157765,327.681358560917,43.8667693516979,283.814589209219,2021/01/28,19:10:31,-9999.99,0.183727863053887,54561.0978634238,54560.8553,54560.9141355608,143.838714725949,54417.0754208348,70.7768057171748,-4.29938312988913
933051.1,108601,686027.10767092,433356.383406463,-87.9167355567027,44.3544836845195,318.2969257302,34.1552485732897,284.14167715691,2021/01/28,19:10:51,-9999.99,0.267165603807162,54584.1524346625,54584.2690852663,54583.8852690587,167.724060056171,54416.1612090026,70.7749585639923,-4.30418312942822
933071.1,108601,686520.307246502,433130.049967066,-87.9106234848772,44.3523343636083,326.833622495,38.8863801588579,287.947242336142,2021/01/28,19:11:11,-9999.99,0.662432709030214,54555.1879231642,54555.0841,54554.5254904552,139.767443955992,54414.7580464992,70.7731091184656,-4.30871550588824
933091.1,108601,687021.569559344,432945.193049536,-87.90439747245,44.3505560289302,322.181507804438,34.0586921695732,288.122815634865,2021/01/28,19:11:31,-9999.99,0.793222426892962,54516.8916853954,54516.9919,54516.0984629685,102.224022696282,54413.8744402722,70.7715358254943,-4.31341113206299
933111.1,108601,687497.022613849,432746.121744983,-87.8985000188622,44.3486554326966,316.762361432429,30.5048106293857,286.257550803043,2021/01/28,19:11:51,-9999.99,0.564802460343781,54523.4511703113,54523.3906,54522.8863678509,109.911756589107,54412.9746112618,70.769888072639,-4.31782340881119
933131.1,108601,687966.128788217,432545.842416789,-87.8926829203687,44.3467451388649,312.383403226709,27.6339725327667,284.749430693943,2021/01/28,19:12:11,-9999.99,0.48551957072586,54570.0055767116,54570.0254848895,54569.5200571409,157.475377571944,54412.044679569,70.768235500581,-4.32216840280725
933151.1,108601,688439.974370207,432332.258060421,-87.8868110921261,44.3447137525173,331.573734271044,45.6583028003641,285.91543147068,2021/01/28,19:12:31,-9999.99,0.710944917867009,54611.4518041801,54611.8043,54610.7408592622,200.339070345392,54410.4017889169,70.7664721561497,-4.32651715183059
933171.1,108601,688948.466102524,432144.489726906,-87.8804969584736,44.3429062706903,318.6226438666,37.6564627994756,280.966181067124,2021/01/28,19:12:51,-9999.99,0.793579338019739,54577.6652220334,54577.6832,54576.8716426954,167.138914963267,54409.7327277322,70.7648783633805,-4.33128343020181
933191.1,108601,689462.151036576,431935.590310464,-87.8741249935789,44.3409071231261,321.090717478742,47.6784789810741,273.412238497668,2021/01/28,19:13:11,-9999.99,0.727682424030024,54603.382782817,54603.4010620191,54602.655100393,194.106245679621,54408.5488547134,70.763128732833,-4.33605083758417
933211.1,108601,689938.848637584,431748.634397851,-87.8682099817077,44.3391137056128,316.670582799743,52.4533537460358,264.217229053707,2021/01/28,19:13:31,-9999.99,0.819260602596368,54589.6689163778,54589.7743689718,54588.8496557752,181.186209430074,54407.6634463451,70.7615551357895,-4.34049182869464
933231.1,108601,690387.799926291,431553.571486594,-87.8626458020833,44.3372535634524,309.158010720828,37.2753854917103,271.882625229118,2021/01/28,19:13:51,-9999.99,0.896990614846829,54508.4050474087,54508.2926,54507.5080567939,100.656777885502,54406.8512789084,70.7599507528981,-4.34464295293325
933251.1,108601,690840.504862263,431355.513180427,-87.8570359127663,44.3353653247338,317.7536950586,56.43622757226,261.31746748634,2021/01/28,19:14:11,-9999.99,0.768296477326089,54473.3003749031,54473.3731,54472.5320784257,66.9576857219072,54405.5743927038,70.7583100902725,-4.34881216293006
933271.1,108601,691307.153060614,431160.169925339,-87.8512507279939,44.3334979541459,325.838441073785,59.4901821929183,266.348258880866,2021/01/28,19:14:31,-9999.99,0.652263814048652,54472.5696472468,54472.5867067265,54471.9173834328,67.6047369403168,54404.3126464925,70.7566766794045,-4.35312513942733
933291.1,108601,691778.954579705,430960.888935363,-87.8454026252876,44.3315936518971,318.497426159439,58.0051848253349,260.492241334104,2021/01/28,19:14:51,-9999.99,0.764073229448347,54487.6690554174,54487.7280152404,54486.904982188,83.4412207119603,54403.463761476,70.7550256354697,-4.35749472804831
939788.7,108602,696702.355100916,429297.437898085,-87.7842580260317,44.3154476333187,278.786348484217,37.7210853601821,241.065263124035,2021/01/28,21:03:09,-9999.99,10.5795948902716,54443.5169849953,54443.5457,54432.9373901051,37.8232541036487,54395.1141360014,70.74045424817,-4.40375226245731
939808.7,108602,696910.582229999,428875.374243464,-87.7817920273266,44.3115999765987,279.898084374993,37.3472025009717,242.550881874021,2021/01/28,21:03:29,-9999.99,10.5605225368831,54442.2881031052,54442.1916083207,54431.7275805683,38.3722479686985,54393.3553325996,70.7375277643216,-4.40507970124217
939828.7,108602,697343.977700657,428669.61141853,-87.7764318467383,44.3096432595877,283.418238056693,43.5004995875732,239.91773846912,2021/01/28,21:03:49,-9999.99,10.5734936229962,54507.8183759162,54507.7787950352,54497.2448822932,105.047212270736,54392.1976700225,70.7358464431945,-4.40903574913201
939848.7,108602,697806.053875173,428493.672248637,-87.7707025488417,44.3079475816468,257.418285160264,33.3627156903493,224.055569469915,2021/01/28,21:04:09,-9999.99,10.5744305779905,54599.6826573046,54599.5736,54589.1082267267,197.149360034462,54391.9588666922,70.7343624953538,-4.41335536143861
939868.7,108602,698168.911200282,428132.424762009,-87.7662798519912,44.3046088829582,264.443063151913,49.7739196249837,214.66914352693,2021/01/28,21:04:29,-9999.99,10.5504155091041,54598.8266231223,54598.9082,54588.2762076132,198.114261513925,54390.1619460993,70.7317112582441,-4.41632665022784
939888.7,108602,698625.772678787,427942.075157602,-87.7606216073882,44.3027843531831,276.896434433222,50.9535340032274,225.942900429995,2021/01/28,21:04:49,-9999.99,10.53638763404,54595.9818963304,54595.8704562206,54585.4455086964,196.649511129806,54388.7959975665,70.7301040886174,-4.4205342484551
939908.7,108602,699107.540674829,427990.775342284,-87.7545697165066,44.3031039317199,270.099841094508,43.5810900290556,226.518751065452,2021/01/28,21:05:09,-9999.99,10.5413829649791,54654.7271008227,54654.7026,54644.1857178578,255.332172471877,54388.8535453859,70.7300606911206,-4.42543173634396
939928.7,108602,699575.484143939,427754.122990232,-87.7487891046557,44.300859551474,266.982102823394,30.9647324422316,236.017370381163,2021/01/28,21:05:29,-9999.99,10.5328779880046,54670.401571572,54670.4007,54659.868693584,272.128525434091,54387.7401681499,70.7281528537484,-4.42967927772541
939948.7,108602,700082.126736884,427536.574389861,-87.7425176025384,44.2987771611428,261.558722567093,31.999249901555,229.559472665538,2021/01/28,21:05:49,-9999.99,10.5089676364726,54683.5040318138,54683.5028651739,54672.9950641773,286.257696777393,54386.7373673999,70.7263417901663,-4.43434782855309
939968.7,108602,700518.143980796,427324.718861632,-87.7371292187998,44.2967631863621,267.43845513892,41.8915721658755,225.546882973045,2021/01/28,21:06:09,-9999.99,10.5253786470491,54710.7371438179,54710.6679881819,54700.2117651708,314.725737730107,54385.4860274407,70.7246123725198,-4.43831179914969
939988.7,108602,700982.210133073,427157.174690561,-87.7313745372511,44.2951406078631,259.297945378579,32.383832713093,226.914112665486,2021/01/28,21:06:29,-9999.99,10.5568383369409,54698.1058725711,54698.0197,54687.5490342342,302.774017402662,54384.7750168315,70.7231628432822,-4.4426457756861
940008.7,108602,701451.468400274,426956.263427359,-87.7255667434024,44.2932162815948,272.459890737492,45.9399256557039,226.519965081788,2021/01/28,21:06:49,-9999.99,10.5476233751637,54656.7250132802,54656.8266,54646.1773899051,262.838852482448,54383.3385374226,70.7214723738411,-4.44695279545178
940028.7,108602,701916.432675168,426693.57102105,-87.7198346327989,44.2907369637666,258.751952158757,32.3887419004248,226.363210258332,2021/01/28,21:07:09,-9999.99,10.5717736731218,54622.8865254839,54622.8765096064,54612.3147518108,229.892227204036,54382.4225246067,70.7194013765105,-4.45112887379006
940048.7,108602,702448.513434442,426531.879996452,-87.7132271946889,44.2891491304215,267.504486727944,50.8777886030004,216.626698124943,2021/01/28,21:07:29,-9999.99,10.637827274257,54608.4075454737,54608.4325,54597.7697181995,216.554932574785,54381.2147856247,70.7179217153469,-4.45613408372946
940068.7,108602,702969.723031974,426333.157007542,-87.706769239812,44.2872305230625,258.609845182459,46.5430463285498,212.066798853909,2021/01/28,21:07:49,-9999.99,10.6591453828266,54602.9846206639,54603.0869,54592.325475281,211.958174948071,54380.367300333,70.7162212188616,-4.46097902875058
940088.7,108602,703482.245061694,426135.166869287,-87.7004202548693,44.2853203425445,259.294899970344,47.8772992032794,211.417600767065,2021/01/28,21:08:09,-9999.99,10.6453229714875,54589.4272777993,54589.3187484154,54578.7819548278,199.522007761421,54379.2599470664,70.7145236263194,-4.465729500165
940108.7,108602,703979.782622119,425950.418005067,-87.6942546752105,44.2835327220453,251.622138525739,38.9934702936731,212.628668232065,2021/01/28,21:08:29,-9999.99,10.6148775518123,54566.7856276749,54566.746016528,54556.170750123,177.725056531679,54378.4456935914,70.7129306081868,-4.4703607850232
940128.7,108602,704488.594082716,425758.519966544,-87.6879508320779,44.2816776051876,265.774299464884,57.5238164441926,208.250483020692,2021/01/28,21:08:49,-9999.99,10.6005251535801,54549.1749267481,54549.3291,54538.5744015945,161.588177386446,54376.9862242081,70.7112632875433,-4.47507168255632
940239.2,108701,704701.107996644,424829.052650332,-87.6856181161714,44.2732624633709,256.331074205313,47.9133164550191,208.417757750294,2021/01/28,21:10:39,-9999.99,10.5658351275239,54571.0961990106,54571.1265,54560.5303638831,186.932389077549,54373.5979748056,70.7050084404271,-4.47552844566778
940259.2,108701,704279.05954548,424993.349262888,-87.6908443849454,44.2748474288792,258.866263671406,49.8212733298242,209.044990341582,2021/01/28,21:10:59,-9999.99,10.5396499028581,54561.6183902392,54561.6358535664,54551.0787403364,176.649489247342,54374.429251089,70.7064137344449,-4.471618869099
940279.2,108701,703831.309404688,425174.248450105,-87.6963869167389,44.2765880073837,271.959181696571,48.0989896095645,223.860192087007,2021/01/28,21:11:19,-9999.99,10.6445009079508,54556.9474207123,54556.8777,54546.3029198044,171.258105489156,54375.0448143152,70.7079387831264,-4.46747331098659
940299.2,108701,703403.03500706,425329.699245043,-87.7016948482462,44.2780944853554,269.494676793093,57.8282615954618,211.666415197631,2021/01/28,21:11:39,-9999.99,10.7441294136901,54557.6060043351,54557.6299,54546.8618749215,170.876058418653,54375.9858165028,70.7092938741911,-4.46348891765377
940319.2,108701,702977.435127837,425504.097328008,-87.7069629372556,44.2797704961318,273.214417132284,57.1696885535435,216.044728578741,2021/01/28,21:11:59,-9999.99,10.647469642,54573.4189150579,54573.3546406896,54562.7714454159,185.948119411871,54376.823326004,70.7107655557887,-4.45955907985697
940339.2,108701,702544.198938905,425688.190869514,-87.7123235714555,44.2815354048377,259.913039871476,44.1795658715395,215.733473999936,2021/01/28,21:12:19,-9999.99,10.501600612564,54580.7397114514,54580.8541,54570.2381108388,192.060104451542,54378.1780063873,70.7123201303438,-4.45558456109923
940359.2,108701,702120.660016076,425857.324387264,-87.7175683126064,44.2831630614812,260.861965204759,39.5819478753359,221.280017329423,2021/01/28,21:12:39,-9999.99,10.5006604666143,54576.8942062223,54576.9382,54566.3935457557,187.322583752641,54379.070962003,70.7137568449223,-4.45166687767336
940379.2,108701,701698.466341844,426029.182829397,-87.7227955575157,44.2848146600246,265.557258435259,41.650751557926,223.906506877333,2021/01/28,21:12:59,-9999.99,10.5873902725596,54575.6901795995,54575.6834,54565.102789327,185.23459750948,54379.8681918175,70.7152067826704,-4.44776358792732
940399.2,108701,701262.848893846,426195.803528153,-87.7281930323367,44.2864222515309,256.406066993263,29.9728460079521,226.433220985311,2021/01/28,21:13:19,-9999.99,10.6286132984221,54586.4733461174,54586.3634126619,54575.844732819,194.803454137778,54381.0412786812,70.716643517027,-4.44372845043735
940419.2,108701,700837.11374529,426297.525517037,-87.7334895085007,44.2874433079523,266.532941150772,39.1904357311502,227.342505419622,2021/01/28,21:13:39,-9999.99,10.606719929733,54621.5126631896,54621.6968,54610.9059432599,229.482539597004,54381.4234036629,70.7176306146641,-4.43965872397926
940439.2,108701,700464.181749571,426516.088735756,-87.7380845134754,44.2895021297678,274.044773180499,44.0467250821789,229.99804809832,2021/01/28,21:13:59,-9999.99,10.5784552317436,54656.4229312603,54656.3933,54645.8444760285,263.559883714443,54382.2845923141,70.7193450522647,-4.43632542451204
940459.2,108701,700052.873367955,426678.526350853,-87.7431798406188,44.2910653656683,266.654994698234,38.119801144787,228.535193553447,2021/01/28,21:14:19,-9999.99,10.5537415383177,54665.0907378742,54665.157096115,54654.5369963359,271.161491049948,54383.375505286,70.7207326157508,-4.4325216899253
940479.2,108701,699636.737269101,426861.321249275,-87.7483289116075,44.2928127076538,276.802667677731,47.3053297649338,229.497337912797,2021/01/28,21:14:39,-9999.99,10.5509419551708,54653.6212536513,54653.7021311609,54643.0703116962,259.014591574283,54384.0557201219,70.7222425229094,-4.42869045779262
940499.2,108701,699189.952488253,427077.029450565,-87.7538508899516,44.2948634678998,270.054057052296,38.584037125604,231.470019926692,2021/01/28,21:14:59,-9999.99,10.57512580706,54630.7906152529,54630.8177,54620.2154894458,234.863115861684,54385.3523735841,70.7240050690385,-4.42462606128364
940519.2,108701,698740.882783773,427239.777358511,-87.7594200078998,44.2964380914542,269.154052414497,39.1164073100308,230.037645104466,2021/01/28,21:15:19,-9999.99,10.5819679739386,54584.7541554023,54584.8001,54574.1721874284,187.88552537869,54386.2866620497,70.7254166151783,-4.42043881757065
940539.2,108701,698301.490484847,427401.25471,-87.7648686454536,44.297998645825,280.311877792105,49.3213481503047,230.9905296418,2021/01/28,21:15:39,-9999.99,10.5848514409511,54551.1201017893,54551.1005691973,54540.5352503483,153.66302481576,54386.8722255326,70.7268019562954,-4.4163348493782
940559.2,108701,697878.058530886,427596.781923306,-87.7701060523037,44.2998613606504,260.457566392185,59.2381816118629,201.219384780322,2021/01/28,21:15:59,-9999.99,10.5830930685076,54552.5765884116,54552.5718,54541.9934953431,153.550859149022,54388.4426361941,70.7284232923543,-4.41247635204483
940579.2,108701,697468.672782897,427774.73213942,-87.7751738143398,44.3015622859549,274.860722594208,50.4544330699021,224.406289524306,2021/01/28,21:16:19,-9999.99,10.5600264081362,54520.4549831061,54520.5435,54509.894956698,120.915766107333,54388.9791905907,70.729890046868,-4.40869686852421
940599.2,108701,697052.255077252,427948.718074519,-87.7803313132872,44.3032290407201,278.08521135485,44.7658351954866,233.319376159363,2021/01/28,21:16:39,-9999.99,10.5569829502416,54431.2078012518,54431.242,54420.6508183016,30.8332094393845,54389.8176088622,70.7313447916279,-4.40484908215068
940619.2,108701,696683.696737412,428169.050290622,-87.7848738496806,44.3053008815206,280.228278747826,41.2429434336742,238.985335314152,2021/01/28,21:16:59,-9999.99,10.581373566041,54380.9493682511,54381.0002489984,54370.367994685,-20.4615587719309,54390.8295534569,70.7330675736619,-4.40156134467437
940639.2,108701,696296.557820939,428231.295474573,-87.7897028906128,44.3059548535735,286.474089320481,52.6269589863382,233.847130334143,2021/01/28,21:17:19,-9999.99,10.6017489520664,54380.7094362017,54380.6825305397,54370.1076872497,-21.0344125964257,54391.1420998461,70.7337638699964,-4.39780368156539
942553.3,108702,677381.005378927,436057.33604206,-88.0243417326072,44.3807124576832,319.135869574898,35.8453055863566,283.290563988541,2021/01/28,21:49:13,-9999.99,9.1390848541673,54584.1994219797,54584.3252,54575.0603371256,143.362337016493,54431.6980001091,70.7988321149893,-4.22226148981913
942573.3,108702,677807.952293821,435898.489164123,-88.0190335104142,44.3791904214418,327.252147531769,43.6410319119228,283.611115619846,2021/01/28,21:49:33,-9999.99,9.15541516841755,54556.1966592742,54556.2006,54547.0412441058,116.431024852493,54430.6102192533,70.7974848270668,-4.22626172154355
942593.3,108702,678237.067034901,435697.855844038,-88.0137110901215,44.3772916966476,313.281538395649,30.9672120122819,282.314326383367,2021/01/28,21:49:53,-9999.99,9.15258319056855,54535.4775674684,54535.4591670206,54526.3249842778,96.3434031592114,54429.9815811186,70.7958797735655,-4.23022836066651
942613.3,108702,678701.730803662,435517.176101161,-88.0079369810094,44.3755644814799,330.579492697606,50.2492049800544,280.330287717552,2021/01/28,21:50:13,-9999.99,9.11750163723577,54594.4057198263,54594.5079,54585.288218189,156.75759396347,54428.5306242256,70.7943541108091,-4.23456025795942
942633.3,108702,679175.402160916,435335.449866657,-88.0020505465936,44.3738255870825,315.140453687264,37.3761492870337,277.76430440023,2021/01/28,21:50:33,-9999.99,9.11794827502279,54669.7214512937,54669.834,54660.6035030187,232.617690991698,54427.985812027,70.7928415883318,-4.23900603797712
942653.3,108702,679629.377885212,435173.610859517,-87.9964054262778,44.3722696641514,328.620018391626,50.2056836756355,278.41433471599,2021/01/28,21:50:53,-9999.99,9.14222679126408,54679.9000608057,54679.8847,54670.7578340144,244.039493180797,54426.7183408337,70.7914488207159,-4.24326497592255
942673.3,108702,680043.284127802,434936.577092374,-87.9912863602914,44.3700457547472,325.869159168734,50.1762557594462,275.692903409288,2021/01/28,21:51:13,-9999.99,9.12375640861087,54631.3375522562,54631.3787583555,54622.2137958475,196.567327157594,54425.6464686899,70.7896042667981,-4.24700421693042
942693.3,108702,680513.383019109,434740.799002195,-87.9854501415324,44.3681803806046,315.491302497163,33.5000527262814,281.991249770882,2021/01/28,21:51:33,-9999.99,9.08283529661503,54573.3570241838,54573.4853,54564.2741888872,139.366202494959,54424.9079863923,70.7879960438479,-4.25138351671846
942713.3,108702,680992.00140615,434526.505884418,-87.9795131748174,44.3661462378269,325.919273164786,32.006664586074,293.912608578712,2021/01/28,21:51:53,-9999.99,9.07922714249185,54534.3571675442,54534.652,54525.2779404017,101.76609721467,54423.511843187,70.7862425503268,-4.25579847549362
942733.3,108702,681457.903018489,434369.59611068,-87.9737183173275,44.3646309186113,323.184354670931,33.7827668787257,289.401587792205,2021/01/28,21:52:13,-9999.99,9.08387709856647,54520.3606414844,54520.3277633776,54511.2767643858,88.5692809701141,54422.7074834157,70.7848844648363,-4.26019551420897
942753.3,108702,681924.125668001,434159.023770268,-87.967936438285,44.3626324224824,336.324982239038,46.4579511007542,289.867031138284,2021/01/28,21:52:33,-9999.99,9.06354731504426,54505.5472649165,54505.6320557234,54496.4837176014,75.2274808973816,54421.2562367041,70.7831606034722,-4.26448890319321
942773.3,108702,682414.111529975,433988.001216329,-87.9618446009882,44.3609841594494,315.595972339049,30.561244936728,285.034727402321,2021/01/28,21:52:53,-9999.99,9.08170186532396,54495.2536468493,54495.2889,54486.171944984,65.2856896421872,54420.8862553418,70.7817062782223,-4.26911566938796
942793.3,108702,682901.035853975,433785.185001934,-87.9558014599764,44.3590502107082,315.41572845545,30.2520841633207,285.163644292129,2021/01/28,21:53:13,-9999.99,9.11174162351438,54489.2340684815,54491.0666,54480.122326858,60.2993102881592,54419.8230165698,70.7800280436771,-4.27363900220541
942813.3,108702,683355.192918475,433578.34813892,-87.9501708997417,44.357087152267,325.462804512507,42.3497009330383,283.113103579469,2021/01/28,21:53:33,-9999.99,9.09704677555944,54454.0041378231,54454.1584261816,54444.9070910475,26.4285654898558,54418.4785255577,70.778337837549,-4.27781807393598
942833.3,108702,683749.68849204,433340.28349648,-87.945298691749,44.3548563274501,319.574290743271,31.4703363106241,288.103954432647,2021/01/28,21:53:53,-9999.99,9.0477500041537,54465.4915220034,54465.4879603107,54456.4437719992,38.9444836311231,54417.4992883681,70.7764983212727,-4.28135753876148
942853.3,108702,684226.980005086,433240.710452019,-87.9393449755563,44.3538525940787,316.98185513172,29.0326420476752,287.949213084044,2021/01/28,21:54:13,-9999.99,8.99429949041594,54510.3806114494,54510.3244,54501.3863119589,84.4892837727821,54416.8970281862,70.7755039160038,-4.28596407658026
942873.3,108702,684720.485370348,433041.393210094,-87.9332197166256,44.351947466756,319.443689734171,28.2538990175776,291.189790716594,2021/01/28,21:54:33,-9999.99,9.00238711521165,54579.1461264898,54579.1511287082,54570.1437393746,154.376711822326,54415.7670275522,70.7738390019307,-4.29055402342545
942893.3,108702,685210.200464154,432837.115410124,-87.927143963187,44.3499982501172,324.199053927001,35.7457278388394,288.453326088161,2021/01/28,21:54:53,-9999.99,9.04064847932129,54595.2395661548,54595.2336911457,54586.1989176754,171.642864998277,54414.5560526772,70.7721416790363,-4.29509461533211
942913.3,108702,685575.627944266,432498.405790186,-87.9226696971161,44.3468675931705,333.975387864944,42.8270299185285,291.148357946415,2021/01/28,21:55:13,-9999.99,9.02569445623483,54586.2509301616,54585.9942,54577.2252357054,164.449100878497,54412.7761348269,70.7696482034426,-4.29815152296274
942933.3,108702,685992.812172633,432241.5287877,-87.9175209470778,44.3444611841235,316.664418868794,34.0961032384959,282.568315630298,2021/01/28,21:55:33,-9999.99,8.95915592245049,54568.2357230568,54568.2184,54559.2765671344,147.247360806075,54412.0292063283,70.767675547276,-4.30189074196132
942953.3,108702,686490.526227329,432202.998584011,-87.9112932570795,44.3440005468301,317.254458356935,30.2925904901458,286.961867866789,2021/01/28,21:55:53,-9999.99,8.90678331242498,54555.2924705492,54555.2874293909,54546.3856872368,134.83288637134,54411.5528008654,70.7670606777571,-4.30680225142045
942973.3,108702,687000.753956392,432170.772562962,-87.9049067715236,44.3435934112947,314.522392094708,33.1574143031859,281.364977791522,2021/01/28,21:56:13,-9999.99,8.9473925022546,54579.6438597958,54579.590176786,54570.6964672935,159.511796629136,54411.1846706644,70.7664800011373,-4.31185224031514
942993.3,108702,687456.884896834,431928.019182431,-87.8992662646288,44.3413043058967,315.146057791027,31.4308858683144,283.715171922713,2021/01/28,21:56:33,-9999.99,8.98990600927153,54663.755990855,54663.8011,54654.7660848457,244.802815510018,54409.9632693357,70.7645549454952,-4.31598886934562
943013.3,108702,687938.06765354,431713.208276589,-87.8933031485475,44.3392605302939,323.562809509755,45.6318503534133,277.930959156341,2021/01/28,21:56:53,-9999.99,8.91715718815911,54637.266817433,54637.4038,54628.3496602448,219.736894810638,54408.6127654342,70.762787714891,-4.32041773771093
943033.3,108702,688426.928922344,431491.839075948,-87.8872463211471,44.3371556654937,305.774834472092,30.8391174311512,274.935717040941,2021/01/28,21:57:13,-9999.99,8.81550942905271,54572.8349881022,54572.8625566094,54564.0194786731,156.054281450823,54407.9651972223,70.7609926973163,-4.32493260902586
943053.3,108702,688933.030869082,431264.826264287,-87.8809756529315,44.3349957018286,305.873006839614,36.3515535396024,269.521453300012,2021/01/28,21:57:33,-9999.99,8.75064256216782,54610.2313338074,54610.0415,54601.4806912452,194.696186461697,54406.7845047835,70.7591325617673,-4.32959427722225
943073.3,108702,689446.620425091,431073.745081748,-87.8745999208527,44.3331569237783,310.422448333829,40.7678486842077,269.654599649622,2021/01/28,21:57:53,-9999.99,8.78179248886793,54594.5554941781,54594.6481,54585.7737016892,180.164304119229,54405.60939757,70.7574980774153,-4.33438927724719
943093.3,108702,689931.89823941,430855.423805972,-87.8685883428747,44.3310793497806,318.161079215747,54.0678853361179,264.093193879629,2021/01/28,21:58:13,-9999.99,8.94624651882656,54527.3257071286,54527.3682462245,54518.3794606097,114.119497606895,54404.2599630028,70.7557024466342,-4.33884981821352
943113.3,108702,690445.805567371,430671.125439395,-87.8622072440031,44.3293008430811,296.593256840958,35.5656101991776,261.02764664178,2021/01/28,21:58:33,-9999.99,9.03784035575845,54497.6491549404,54497.7422232208,54488.6113145846,84.7716310392934,54403.8396835454,70.7541321137912,-4.34367978893935
943133.3,108702,690988.870084876,430580.479173678,-87.8554303943607,44.3283576808739,302.548104196827,43.6591473229071,258.88895687392,2021/01/28,21:58:53,-9999.99,8.96646160509025,54490.5435096007,54490.5258,54481.5770479956,78.593686139182,54402.9833618564,70.7531308563466,-4.34894231458435
